Id,Weekly_Sales
1_24_2013-02-15,5321.4233
1_24_2013-02-22,4481.288
1_24_2013-03-01,5361.053
1_24_2013-03-08,5348.2876
1_24_2013-03-15,5280.5117
1_24_2013-03-22,4392.8765
1_24_2013-03-29,4728.799
1_24_2013-04-05,5816.3145
1_24_2013-04-12,4622.757
1_24_2013-04-19,4220.8623
1_24_2013-04-26,3541.2449
1_24_2013-05-03,3976.3962
1_24_2013-05-10,2805.577
1_24_2013-05-17,4516.1597
1_24_2013-05-24,4621.7944
1_24_2013-05-31,4318.5693
1_24_2013-06-07,4424.36
1_24_2013-06-14,4099.101
1_24_2013-06-21,4515.5996
1_24_2013-06-28,3144.7996
1_24_2013-07-05,4936.135
1_24_2013-07-12,3945.8606
1_24_2013-07-19,5285.088
1_24_2013-07-26,7416.4346
1_25_2012-11-02,9898.85
1_25_2012-11-09,9206.859
1_25_2012-11-16,9179.268
1_25_2012-11-23,12189.357
1_25_2012-11-30,9937.133
1_25_2012-12-07,10560.514
1_25_2012-12-14,12803.275
1_25_2012-12-21,15496.634
1_25_2012-12-28,7952.886
1_25_2013-01-04,9527.162
1_25_2013-01-11,6898.6455
1_25_2013-01-18,6832.7275
1_25_2013-01-25,6956.401
1_25_2013-02-01,9396.624
1_25_2013-02-08,11460.934
1_25_2013-02-15,9269.44
1_25_2013-02-22,9059.258
1_25_2013-03-01,9940.708
1_25_2013-03-08,10631.124
1_25_2013-03-15,11183.656
1_25_2013-03-22,10911.618
1_25_2013-03-29,10691.481
1_25_2013-04-05,12473.529
1_25_2013-04-12,10500.216
1_25_2013-04-19,10478.859
1_25_2013-04-26,10230.804
1_25_2013-05-03,10392.573
1_25_2013-05-10,8975.3955
1_25_2013-05-17,10512.626
1_25_2013-05-24,9702.235
1_25_2013-05-31,10466.533
1_25_2013-06-07,9930.541
1_25_2013-06-14,9990.655
1_25_2013-06-21,10323.028
1_25_2013-06-28,9076.274
1_25_2013-07-05,9954.206
1_25_2013-07-12,7739.2075
1_25_2013-07-19,8539.809
1_25_2013-07-26,10002.079
1_26_2012-11-02,8547.097
1_26_2012-11-09,7626.1733
1_26_2012-11-16,7376.6343
1_26_2012-11-23,10746.353
1_26_2012-11-30,8093.296
1_26_2012-12-07,7825.1587
1_26_2012-12-14,9492.158
1_26_2012-12-21,13501.037
1_26_2012-12-28,5095.5244
1_26_2013-01-04,7043.523
1_26_2013-01-11,4785.054
1_26_2013-01-18,5698.907
1_26_2013-01-25,5379.043
1_26_2013-02-01,7764.6226
1_26_2013-02-08,9378.218
1_26_2013-02-15,7837.804
1_26_2013-02-22,6783.3423
1_26_2013-03-01,7678.201
1_26_2013-03-08,7380.4277
1_26_2013-03-15,7087.5996
1_26_2013-03-22,6061.553
1_26_2013-03-29,6644.171
1_26_2013-04-05,7520.178
1_26_2013-04-12,6163.282
1_26_2013-04-19,6426.619
1_26_2013-04-26,6228.2017
1_26_2013-05-03,6349.784
1_26_2013-05-10,4840.324
1_26_2013-05-17,6056.4014
1_26_2013-05-24,5301.0444
1_26_2013-05-31,5341.7915
1_26_2013-06-07,5232.4604
1_26_2013-06-14,5203.1675
1_26_2013-06-21,5829.525
1_26_2013-06-28,4677.358
1_26_2013-07-05,5419.335
1_26_2013-07-12,3976.749
1_26_2013-07-19,4780.025
1_26_2013-07-26,6010.94
1_27_2012-11-02,1490.3958
1_27_2012-11-09,1264.4634
1_27_2012-11-16,1567.3384
1_27_2012-11-23,2142.3538
1_27_2012-11-30,2073.9814
1_27_2012-12-07,1538.1481
1_27_2012-12-14,4019.7078
1_27_2012-12-21,5243.246
1_27_2012-12-28,2588.8943
1_27_2013-01-04,3667.4797
1_27_2013-01-11,1564.6061
1_27_2013-01-18,1698.2457
1_27_2013-01-25,2432.8423
1_27_2013-02-01,2349.0027
1_27_2013-02-08,2978.4478
1_27_2013-02-15,1868.9434
1_27_2013-02-22,1148.245
1_27_2013-03-01,1712.3649
1_27_2013-03-08,1369.4435
1_27_2013-03-15,1424.2188
1_27_2013-03-22,441.96698
1_27_2013-03-29,798.24384
1_27_2013-04-05,956.281
1_27_2013-04-12,708.6972
1_27_2013-04-19,891.77075
1_27_2013-04-26,814.4995
1_27_2013-05-03,868.3214
1_27_2013-05-10,-276.15213
1_27_2013-05-17,1211.9186
1_27_2013-05-24,873.1847
1_27_2013-05-31,846.9472
1_27_2013-06-07,808.02704
1_27_2013-06-14,1064.8756
1_27_2013-06-21,1558.62
1_27_2013-06-28,529.6107
1_27_2013-07-05,1415.9026
1_27_2013-07-12,173.87683
1_27_2013-07-19,1218.2883
1_27_2013-07-26,1980.9159
1_28_2012-11-02,669.40674
1_28_2012-11-09,189.10683
1_28_2012-11-16,197.66817
1_28_2012-11-23,438.0915
1_28_2012-11-30,342.21216
1_28_2012-12-07,-164.46294
1_28_2012-12-14,1808.2015
1_28_2012-12-21,2028.5074
1_28_2012-12-28,811.1486
1_28_2013-01-04,2873.4736
1_28_2013-01-11,1046.2969
1_28_2013-01-18,1091.8177
1_28_2013-01-25,1949.2922
1_28_2013-02-01,1473.4567
1_28_2013-02-08,1574.2495
1_28_2013-02-15,420.05786
1_28_2013-02-22,231.32713
1_28_2013-03-01,914.81274
1_28_2013-03-08,423.34018
1_28_2013-03-15,471.35336
1_28_2013-03-22,-274.0218
1_28_2013-03-29,25.173582
1_28_2013-04-05,253.96306
1_28_2013-04-12,-15.531975
1_28_2013-04-19,380.5351
1_28_2013-04-26,285.76633
1_28_2013-05-03,277.874
1_28_2013-05-10,-780.62305
1_28_2013-05-17,826.7071
1_28_2013-05-24,381.58472
1_28_2013-05-31,156.92744
1_28_2013-06-07,250.7023
1_28_2013-06-14,536.1668
1_28_2013-06-21,1029.9119
1_28_2013-06-28,52.222782
1_28_2013-07-05,802.5079
1_28_2013-07-12,-368.704
1_28_2013-07-19,642.69226
1_28_2013-07-26,1405.3225
1_29_2012-11-02,3959.1406
1_29_2012-11-09,3945.0906
1_29_2012-11-16,4226.815
1_29_2012-11-23,5794.241
1_29_2012-11-30,5031.324
1_29_2012-12-07,5759.3237
1_29_2012-12-14,8346.317
1_29_2012-12-21,12970.144
1_29_2012-12-28,5314.111
1_29_2013-01-04,5646.4297
1_29_2013-01-11,4060.8635
1_29_2013-01-18,3531.9087
1_29_2013-01-25,4750.3496
1_29_2013-02-01,5281.9736
1_29_2013-02-08,6338.7793
1_29_2013-02-15,5652.606
1_29_2013-02-22,4359.2734
1_29_2013-03-01,4478.8438
1_29_2013-03-08,3933.5715
1_29_2013-03-15,4121.7964
1_29_2013-03-22,3009.5571
1_29_2013-03-29,3350.091
1_29_2013-04-05,3477.9084
1_29_2013-04-12,2810.622
1_29_2013-04-19,3415.3853
1_29_2013-04-26,3507.7515
1_29_2013-05-03,3970.2957
1_29_2013-05-10,2885.7957
1_29_2013-05-17,4143.5605
1_29_2013-05-24,3463.1934
1_29_2013-05-31,3061.6553
1_29_2013-06-07,3427.1528
1_29_2013-06-14,3730.1653
1_29_2013-06-21,4291.615
1_29_2013-06-28,3538.7712
1_29_2013-07-05,4213.5483
1_29_2013-07-12,3122.301
1_29_2013-07-19,3894.016
1_29_2013-07-26,4710.62
1_30_2012-11-02,1625.6447
1_30_2012-11-09,1476.8068
1_30_2012-11-16,1815.6267
1_30_2012-11-23,2502.7112
1_30_2012-11-30,2297.8547
1_30_2012-12-07,1369.4556
1_30_2012-12-14,3576.5527
1_30_2012-12-21,4359.687
1_30_2012-12-28,2690.0137
1_30_2013-01-04,3947.9985
1_30_2013-01-11,2589.1018
1_30_2013-01-18,2200.389
1_30_2013-01-25,3506.4941
1_30_2013-02-01,4138.483
1_30_2013-02-08,5075.1055
1_30_2013-02-15,3483.9993
1_30_2013-02-22,2744.0974
1_30_2013-03-01,3249.9136
1_30_2013-03-08,2831.9363
1_30_2013-03-15,3441.0632
1_30_2013-03-22,2491.045
1_30_2013-03-29,2294.3176
1_30_2013-04-05,2927.8855
1_30_2013-04-12,2285.2856
1_30_2013-04-19,2762.4824
1_30_2013-04-26,2799.6284
1_30_2013-05-03,3359.3606
1_30_2013-05-10,2260.932
1_30_2013-05-17,3442.2817
1_30_2013-05-24,2902.2202
1_30_2013-05-31,2618.0588
1_30_2013-06-07,2742.05
1_30_2013-06-14,3080.325
1_30_2013-06-21,3566.0935
1_30_2013-06-28,2815.948
1_30_2013-07-05,3376.9714
1_30_2013-07-12,2285.9685
1_30_2013-07-19,3121.37
1_30_2013-07-26,3868.7058
1_31_2012-11-02,1595.5128
1_31_2012-11-09,1402.4132
1_31_2012-11-16,1793.5251
1_31_2012-11-23,2034.5802
1_31_2012-11-30,2392.639
1_31_2012-12-07,1749.3892
1_31_2012-12-14,4611.225
1_31_2012-12-21,6006.14
1_31_2012-12-28,2276.4043
1_31_2013-01-04,3888.7185
1_31_2013-01-11,1742.7557
1_31_2013-01-18,1903.8617
1_31_2013-01-25,2534.52
1_31_2013-02-01,2436.7568
1_31_2013-02-08,2637.3335
1_31_2013-02-15,1926.235
1_31_2013-02-22,1665.6064
1_31_2013-03-01,1810.2162
1_31_2013-03-08,1324.3744
1_31_2013-03-15,1599.1901
1_31_2013-03-22,465.7112
1_31_2013-03-29,792.8341
1_31_2013-04-05,1220.0297
1_31_2013-04-12,487.84653
1_31_2013-04-19,989.5451
1_31_2013-04-26,1175.7433
1_31_2013-05-03,1617.5374
1_31_2013-05-10,691.6992
1_31_2013-05-17,1939.5367
1_31_2013-05-24,1451.1736
1_31_2013-05-31,1042.5267
1_31_2013-06-07,1256.0083
1_31_2013-06-14,1634.0886
1_31_2013-06-21,2157.4043
1_31_2013-06-28,1260.235
1_31_2013-07-05,2193.6138
1_31_2013-07-12,1407.5552
1_31_2013-07-19,2160.4985
1_31_2013-07-26,3418.2493
1_32_2012-11-02,5493.8
1_32_2012-11-09,5489.335
1_32_2012-11-16,5854.784
1_32_2012-11-23,9731.535
1_32_2012-11-30,9141.028
1_32_2012-12-07,10994.857
1_32_2012-12-14,17293.117
1_32_2012-12-21,42111.453
1_32_2012-12-28,14577.052
1_32_2013-01-04,8736.104
1_32_2013-01-11,6103.4517
1_32_2013-01-18,6788.0703
1_32_2013-01-25,7612.2974
1_32_2013-02-01,9108.665
1_32_2013-02-08,13078.177
1_32_2013-02-15,19959.05
1_32_2013-02-22,7975.338
1_32_2013-03-01,7874.2974
1_32_2013-03-08,7387.0425
1_32_2013-03-15,7119.2036
1_32_2013-03-22,6253.9795
1_32_2013-03-29,6479.3066
1_32_2013-04-05,6883.6064
1_32_2013-04-12,6243.252
1_32_2013-04-19,6063.074
1_32_2013-04-26,7042.6504
1_32_2013-05-03,9488.943
1_32_2013-05-10,11412.435
1_32_2013-05-17,10343.879
1_32_2013-05-24,7202.5674
1_32_2013-05-31,6421.2324
1_32_2013-06-07,6597.5127
1_32_2013-06-14,6837.2886
1_32_2013-06-21,7600.7734
1_32_2013-06-28,6528.2104
1_32_2013-07-05,7486.9346
1_32_2013-07-12,5741.9365
1_32_2013-07-19,6501.2505
1_32_2013-07-26,6926.385
1_33_2012-11-02,6649.2227
1_33_2012-11-09,6160.7524
1_33_2012-11-16,6035.139
1_33_2012-11-23,10541.842
1_33_2012-11-30,7732.218
1_33_2012-12-07,8096.672
1_33_2012-12-14,12107.139
1_33_2012-12-21,16031.69
1_33_2012-12-28,5584.1895
1_33_2013-01-04,6783.98
1_33_2013-01-11,4368.421
1_33_2013-01-18,4621.6333
1_33_2013-01-25,4706.126
1_33_2013-02-01,6563.5205
1_33_2013-02-08,7412.2695
1_33_2013-02-15,6911.323
1_33_2013-02-22,5722.4585
1_33_2013-03-01,6350.774
1_33_2013-03-08,5884.4844
1_33_2013-03-15,6191.527
1_33_2013-03-22,4974.302
1_33_2013-03-29,5630.663
1_33_2013-04-05,6498.396
1_33_2013-04-12,4922.984
1_33_2013-04-19,4681.349
1_33_2013-04-26,4695.2285
1_33_2013-05-03,5058.623
1_33_2013-05-10,4369.272
1_33_2013-05-17,6285.177
1_33_2013-05-24,6583.174
1_33_2013-05-31,6161.388
1_33_2013-06-07,5885.7207
1_33_2013-06-14,5914.5986
1_33_2013-06-21,6253.712
1_33_2013-06-28,5188.9775
1_33_2013-07-05,6596.6504
1_33_2013-07-12,5472.0317
1_33_2013-07-19,6606.0977
1_33_2013-07-26,7540.131
1_34_2012-11-02,10881.77
1_34_2012-11-09,10757.748
1_34_2012-11-16,10162.07
1_34_2012-11-23,14067.702
1_34_2012-11-30,11322.663
1_34_2012-12-07,11124.816
1_34_2012-12-14,13205.454
1_34_2012-12-21,18321.873
1_34_2012-12-28,8669.634
1_34_2013-01-04,11663.179
1_34_2013-01-11,9922.539
1_34_2013-01-18,9438.63
1_34_2013-01-25,10341.63
1_34_2013-02-01,12317.621
1_34_2013-02-08,13788.438
1_34_2013-02-15,13087.4375
1_34_2013-02-22,11570.462
1_34_2013-03-01,12690.05
1_34_2013-03-08,11594.77
1_34_2013-03-15,12881.778
1_34_2013-03-22,11815.791
1_34_2013-03-29,11092.804
1_34_2013-04-05,13093.988
1_34_2013-04-12,11875.492
1_34_2013-04-19,12043.38
1_34_2013-04-26,11170.168
1_34_2013-05-03,11791.303
1_34_2013-05-10,11070.677
1_34_2013-05-17,13678.843
1_34_2013-05-24,13650.025
1_34_2013-05-31,13302.431
1_34_2013-06-07,12852.424
1_34_2013-06-14,12152.312
1_34_2013-06-21,12337.172
1_34_2013-06-28,11259.071
1_34_2013-07-05,12666.917
1_34_2013-07-12,10034.872
1_34_2013-07-19,10415.897
1_34_2013-07-26,10995.577
1_35_2012-11-02,1483.5432
1_35_2012-11-09,1610.5671
1_35_2012-11-16,1819.045
1_35_2012-11-23,2814.7214
1_35_2012-11-30,2372.216
1_35_2012-12-07,1566.7411
1_35_2012-12-14,3400.6514
1_35_2012-12-21,5180.987
1_35_2012-12-28,2301.8396
1_35_2013-01-04,3119.094
1_35_2013-01-11,2678.5334
1_35_2013-01-18,2767.846
1_35_2013-01-25,3363.4495
1_35_2013-02-01,4292.5894
1_35_2013-02-08,4076.4658
1_35_2013-02-15,3554.9883
1_35_2013-02-22,2360.6052
1_35_2013-03-01,3297.3494
1_35_2013-03-08,2964.857
1_35_2013-03-15,3272.5618
1_35_2013-03-22,2494.2412
1_35_2013-03-29,2539.6694
1_35_2013-04-05,3438.496
1_35_2013-04-12,2478.815
1_35_2013-04-19,3038.8704
1_35_2013-04-26,2673.8523
1_35_2013-05-03,3314.2217
1_35_2013-05-10,2196.5183
1_35_2013-05-17,4208.5547
1_35_2013-05-24,3863.6772
1_35_2013-05-31,3452.8508
1_35_2013-06-07,3245.645
1_35_2013-06-14,2831.3423
1_35_2013-06-21,3488.394
1_35_2013-06-28,2587.5544
1_35_2013-07-05,3601.2563
1_35_2013-07-12,1778.8973
1_35_2013-07-19,2689.1628
1_35_2013-07-26,3179.7092
1_36_2012-11-02,476.64532
1_36_2012-11-09,410.48187
1_36_2012-11-16,1078.6093
1_36_2012-11-23,1894.8397
1_36_2012-11-30,1551.4534
1_36_2012-12-07,301.44876
1_36_2012-12-14,3132.4104
1_36_2012-12-21,4571.3213
1_36_2012-12-28,1585.4496
1_36_2013-01-04,1869.3201
1_36_2013-01-11,1428.4484
1_36_2013-01-18,1347.6554
1_36_2013-01-25,1786.7744
1_36_2013-02-01,2033.1978
1_36_2013-02-08,1633.295
1_36_2013-02-15,1722.8295
1_36_2013-02-22,787.3979
1_36_2013-03-01,1462.6649
1_36_2013-03-08,912.928
1_36_2013-03-15,1633.9385
1_36_2013-03-22,908.88
1_36_2013-03-29,1031.4714
1_36_2013-04-05,1228.7798
1_36_2013-04-12,816.9768
1_36_2013-04-19,1112.7238
1_36_2013-04-26,1358.0198
1_36_2013-05-03,1696.5875
1_36_2013-05-10,969.1512
1_36_2013-05-17,3182.9749
1_36_2013-05-24,4181.0034
1_36_2013-05-31,5021.891
1_36_2013-06-07,3603.675
1_36_2013-06-14,3535.7031
1_36_2013-06-21,4124.063
1_36_2013-06-28,2866.9478
1_36_2013-07-05,3776.9873
1_36_2013-07-12,1651.2662
1_36_2013-07-19,2302.2412
1_36_2013-07-26,2738.1143
1_37_2012-11-02,2250.4739
1_37_2012-11-09,2395.7888
1_37_2012-11-16,3023.508
1_37_2012-11-23,1790.3777
1_37_2012-11-30,2421.6702
1_37_2012-12-07,1553.3259
1_37_2012-12-14,2622.409
1_37_2012-12-21,3292.2153
1_37_2012-12-28,870.53436
1_37_2013-01-04,3550.052
1_37_2013-01-11,3452.1677
1_37_2013-01-18,4034.0994
1_37_2013-01-25,3269.5896
1_37_2013-02-01,4245.6875
1_37_2013-02-08,4643.363
1_37_2013-02-15,3932.3096
1_37_2013-02-22,2472.3188
1_37_2013-03-01,4011.537
1_37_2013-03-08,2407.388
1_37_2013-03-15,2566.7988
1_37_2013-03-22,2234.1116
1_37_2013-03-29,2557.698
1_37_2013-04-05,3967.1648
1_37_2013-04-12,2231.1985
1_37_2013-04-19,2278.5042
1_37_2013-04-26,3277.0615
1_37_2013-05-03,2822.4263
1_37_2013-05-10,2042.2596
1_37_2013-05-17,3804.552
1_37_2013-05-24,3225.747
1_37_2013-05-31,3342.541
1_37_2013-06-07,3418.3267
1_37_2013-06-14,2786.618
1_37_2013-06-21,3242.929
1_37_2013-06-28,2396.154
1_37_2013-07-05,4707.9365
1_37_2013-07-12,2231.0405
1_37_2013-07-19,3485.659
1_37_2013-07-26,3665.753
1_38_2012-11-02,75178.45
1_38_2012-11-09,67239.72
1_38_2012-11-16,72405.8
1_38_2012-11-23,54679.46
1_38_2012-11-30,82390.73
1_38_2012-12-07,69367.445
1_38_2012-12-14,72878.11
1_38_2012-12-21,58753.246
1_38_2012-12-28,61656.633
1_38_2013-01-04,87391.09
1_38_2013-01-11,73425.555
1_38_2013-01-18,75842.31
1_38_2013-01-25,73864.414
1_38_2013-02-01,81144.09
1_38_2013-02-08,79593.164
1_38_2013-02-15,76613.09
1_38_2013-02-22,71863.56
1_38_2013-03-01,84422.516
1_38_2013-03-08,80061.414
1_38_2013-03-15,70941.695
1_38_2013-03-22,69652.71
1_38_2013-03-29,76418.445
1_38_2013-04-05,81169.98
1_38_2013-04-12,72447.82
1_38_2013-04-19,73066.586
1_38_2013-04-26,76211.99
1_38_2013-05-03,77242.055
1_38_2013-05-10,75978.73
1_38_2013-05-17,75640.945
1_38_2013-05-24,70788.15
1_38_2013-05-31,74800.43
1_38_2013-06-07,72948.12
1_38_2013-06-14,71312.86
1_38_2013-06-21,71244.55
1_38_2013-06-28,69046.76
1_38_2013-07-05,75536.39
1_38_2013-07-12,71626.4
1_38_2013-07-19,70038.5
1_38_2013-07-26,73732.48
1_40_2012-11-02,60409.938
1_40_2012-11-09,59576.016
1_40_2012-11-16,58103.88
1_40_2012-11-23,54053.152
1_40_2012-11-30,61187.848
1_40_2012-12-07,58396.508
1_40_2012-12-14,63201.594
1_40_2012-12-21,62252.766
1_40_2012-12-28,57942.547
1_40_2013-01-04,64443.043
1_40_2013-01-11,60909.85
1_40_2013-01-18,57719.676
1_40_2013-01-25,58594.457
1_40_2013-02-01,65401.92
1_40_2013-02-08,68459.86
1_40_2013-02-15,64578.625
1_40_2013-02-22,62719.11
1_40_2013-03-01,66412.07
1_40_2013-03-08,64195.254
1_40_2013-03-15,60440.32
1_40_2013-03-22,59805.36
1_40_2013-03-29,61464.324
1_40_2013-04-05,62471.05
1_40_2013-04-12,58309.312
1_40_2013-04-19,58392.586
1_40_2013-04-26,58326.04
1_40_2013-05-03,59725.86
1_40_2013-05-10,58454.24
1_40_2013-05-17,57737.473
1_40_2013-05-24,55831.34
1_40_2013-05-31,56860.52
1_40_2013-06-07,57676.14
1_40_2013-06-14,56095.28
1_40_2013-06-21,57028.46
1_40_2013-06-28,56291.15
1_40_2013-07-05,58087.676
1_40_2013-07-12,55267.72
1_40_2013-07-19,55284.58
1_40_2013-07-26,56385.86
1_41_2012-11-02,784.52716
1_41_2012-11-09,774.1073
1_41_2012-11-16,-321.00934
1_41_2012-11-23,481.46146
1_41_2012-11-30,69.714096
1_41_2012-12-07,570.2568
1_41_2012-12-14,2670.0002
1_41_2012-12-21,4759.634
1_41_2012-12-28,1187.1119
1_41_2013-01-04,1214.5347
1_41_2013-01-11,551.2937
1_41_2013-01-18,-123.49505
1_41_2013-01-25,172.72192
1_41_2013-02-01,687.5293
1_41_2013-02-08,2425.774
1_41_2013-02-15,-35.23839
1_41_2013-02-22,296.78912
1_41_2013-03-01,896.4056
1_41_2013-03-08,393.60092
1_41_2013-03-15,544.1692
1_41_2013-03-22,-807.43463
1_41_2013-03-29,-298.84863
1_41_2013-04-05,496.99442
1_41_2013-04-12,-13.767045
1_41_2013-04-19,553.56085
1_41_2013-04-26,719.91205
1_41_2013-05-03,1388.555
1_41_2013-05-10,201.23119
1_41_2013-05-17,1068.1771
1_41_2013-05-24,493.8951
1_41_2013-05-31,820.4202
1_41_2013-06-07,208.57578
1_41_2013-06-14,145.72652
1_41_2013-06-21,855.6431
1_41_2013-06-28,-190.79037
1_41_2013-07-05,1200.9886
1_41_2013-07-12,164.65016
1_41_2013-07-19,946.2578
1_41_2013-07-26,1679.9224
1_42_2012-11-02,6933.017
1_42_2012-11-09,6931.7603
1_42_2012-11-16,6034.371
1_42_2012-11-23,6367.7485
1_42_2012-11-30,5607.8965
1_42_2012-12-07,5698.8
1_42_2012-12-14,7375.483
1_42_2012-12-21,7221.859
1_42_2012-12-28,6560.378
1_42_2013-01-04,7289.469
1_42_2013-01-11,7254.461
1_42_2013-01-18,6485.1753
1_42_2013-01-25,7711.9614
1_42_2013-02-01,8324.982
1_42_2013-02-08,9463.269
1_42_2013-02-15,6960.9307
1_42_2013-02-22,7247.862
1_42_2013-03-01,8085.2915
1_42_2013-03-08,7341.8457
1_42_2013-03-15,7423.5186
1_42_2013-03-22,6391.7266
1_42_2013-03-29,6812.7437
1_42_2013-04-05,7258.6997
1_42_2013-04-12,6788.65
1_42_2013-04-19,7300.249
1_42_2013-04-26,7368.3164
1_42_2013-05-03,7673.2695
1_42_2013-05-10,6347.2437
1_42_2013-05-17,7347.334
1_42_2013-05-24,6887.833
1_42_2013-05-31,7411.7324
1_42_2013-06-07,7288.7886
1_42_2013-06-14,7149.5527
1_42_2013-06-21,7963.367
1_42_2013-06-28,6818.277
1_42_2013-07-05,8374.566
1_42_2013-07-12,7109.2026
1_42_2013-07-19,7772.546
1_42_2013-07-26,8546.502
1_44_2012-11-02,5821.9565
1_44_2012-11-09,5531.5713
1_44_2012-11-16,5574.212
1_44_2012-11-23,7069.1147
1_44_2012-11-30,6577.578
1_44_2012-12-07,7083.0317
1_44_2012-12-14,9150.329
1_44_2012-12-21,8925.329
1_44_2012-12-28,5830.893
1_44_2013-01-04,4952.191
1_44_2013-01-11,4746.465
1_44_2013-01-18,3933.9673
1_44_2013-01-25,5532.5073
1_44_2013-02-01,6037.2188
1_44_2013-02-08,7115.0776
1_44_2013-02-15,4850.928
1_44_2013-02-22,4626.4536
1_44_2013-03-01,5290.7515
1_44_2013-03-08,4439.991
1_44_2013-03-15,4560.743
1_44_2013-03-22,3571.0461
1_44_2013-03-29,4302.6587
1_44_2013-04-05,4317.627
1_44_2013-04-12,4228.4272
1_44_2013-04-19,4987.875
1_44_2013-04-26,5014.961
1_44_2013-05-03,5725.551
1_44_2013-05-10,4352.474
1_44_2013-05-17,5487.6943
1_44_2013-05-24,5064.178
1_44_2013-05-31,5203.4233
1_44_2013-06-07,5278.2593
1_44_2013-06-14,5236.2295
1_44_2013-06-21,5522.948
1_44_2013-06-28,4228.119
1_44_2013-07-05,5617.865
1_44_2013-07-12,4082.3723
1_44_2013-07-19,5304.2144
1_44_2013-07-26,5776.4194
1_45_2012-11-30,-631.0261
1_45_2012-12-07,-1587.1329
1_45_2013-01-18,250.03746
1_45_2013-02-01,1634.8348
1_45_2013-02-08,2461.5652
1_45_2013-02-15,280.32892
1_45_2013-02-22,110.13597
1_46_2012-11-02,17028.531
1_46_2012-11-09,16969.643
1_46_2012-11-16,16900.633
1_46_2012-11-23,19947.412
1_46_2012-11-30,18984.266
1_46_2012-12-07,22409.602
1_46_2012-12-14,32146.41
1_46_2012-12-21,44766.33
1_46_2012-12-28,27509.414
1_46_2013-01-04,18503.293
1_46_2013-01-11,16542.24
1_46_2013-01-18,16799.1
1_46_2013-01-25,17809.416
1_46_2013-02-01,20571.322
1_46_2013-02-08,22462.553
1_46_2013-02-15,20381.213
1_46_2013-02-22,19683.084
1_46_2013-03-01,20618.678
1_46_2013-03-08,19564.45
1_46_2013-03-15,19607.957
1_46_2013-03-22,18331.836
1_46_2013-03-29,19287.408
1_46_2013-04-05,19788.156
1_46_2013-04-12,18621.34
1_46_2013-04-19,19402.377
1_46_2013-04-26,18780.805
1_46_2013-05-03,20658.775
1_46_2013-05-10,19181.719
1_46_2013-05-17,20462.68
1_46_2013-05-24,20422.574
1_46_2013-05-31,21636.443
1_46_2013-06-07,20951.303
1_46_2013-06-14,20685.043
1_46_2013-06-21,20625.629
1_46_2013-06-28,20230.398
1_46_2013-07-05,20952.857
1_46_2013-07-12,18790.09
1_46_2013-07-19,19225.43
1_46_2013-07-26,19809.768
1_47_2012-12-21,1542.2668
1_47_2013-03-01,392.8516
1_47_2013-04-26,-706.75446
1_47_2013-05-10,-1704.5752
1_48_2012-11-02,1261.7437
1_48_2012-11-09,1229.7432
1_48_2012-11-16,1031.2255
1_48_2012-11-23,2997.0906
1_48_2012-11-30,1210.9443
1_48_2012-12-07,1489.8567
1_48_2012-12-14,4013.0178
1_48_2012-12-21,4730.774
1_48_2012-12-28,4063.7751
1_48_2013-01-04,2422.5706
1_48_2013-01-11,1787.2308
1_48_2013-01-18,1165.287
1_48_2013-01-25,2315.7603
1_48_2013-02-01,2315.7378
1_48_2013-02-08,4127.7676
1_48_2013-02-15,1387.1464
1_48_2013-02-22,1301.4076
1_48_2013-03-01,2004.8292
1_48_2013-03-08,1288.4023
1_48_2013-03-15,1489.2819
1_48_2013-03-22,1093.0059
1_48_2013-03-29,1107.3806
1_48_2013-04-05,1482.5969
1_48_2013-04-12,447.0509
1_48_2013-04-19,1115.828
1_48_2013-04-26,912.5752
1_48_2013-05-03,1109.4277
1_48_2013-05-10,456.53586
1_48_2013-05-17,1014.17865
1_48_2013-05-24,740.274
1_48_2013-05-31,636.1792
1_48_2013-06-07,535.3058
1_48_2013-06-14,651.17865
1_48_2013-06-21,953.0084
1_48_2013-06-28,47.870293
1_48_2013-07-12,158.56294
1_48_2013-07-19,1065.43
1_48_2013-07-26,2004.846
1_49_2012-11-02,9374.365
1_49_2012-11-09,9282.755
1_49_2012-11-16,9075.7705
1_49_2012-11-23,8424.056
1_49_2012-11-30,7966.8447
1_49_2012-12-07,7998.186
1_49_2012-12-14,9916.618
1_49_2012-12-21,9850.455
1_49_2012-12-28,11579.314
1_49_2013-01-04,9333.042
1_49_2013-01-11,9290.785
1_49_2013-01-18,8682.324
1_49_2013-01-25,9541.824
1_49_2013-02-01,10821.481
1_49_2013-02-08,13487.057
1_49_2013-02-15,9910.255
1_49_2013-02-22,10719.227
1_49_2013-03-01,10684.493
1_49_2013-03-08,9678.584
1_49_2013-03-15,10305.265
1_49_2013-03-22,10418.564
1_49_2013-03-29,8978.524
1_49_2013-04-05,10047.138
1_49_2013-04-12,8992.6455
1_49_2013-04-19,10276.393
1_49_2013-04-26,10028.029
1_49_2013-05-03,9700.567
1_49_2013-05-10,8356.513
1_49_2013-05-17,8951.099
1_49_2013-05-24,8783.612
1_49_2013-05-31,8649.609
1_49_2013-06-07,8776.65
1_49_2013-06-14,9049.917
1_49_2013-06-21,9342.361
1_49_2013-06-28,7877.059
1_49_2013-07-05,8707.008
1_49_2013-07-12,7536.6997
1_49_2013-07-19,9112.037
